tweet id,time of tweet,user id,text
1449217614060789766,2021-10-16 03:36:19,GualJeganuTe,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449217525263187971,2021-10-16 03:35:57,GezaTegaruTdf,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449217315086680066,2021-10-16 03:35:07,_missndlela,yhoo angikho right. 😭
1449216622523129857,2021-10-16 03:32:22,Almi97844688,RT @TewoldeGenet: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449216222705295360,2021-10-16 03:30:47,rmsbramos,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449215949740118019,2021-10-16 03:29:42,SonOfShabazz,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449215670420447232,2021-10-16 03:28:35,solomonhagosbe2,RT @LeulGebreanenya: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449215244836950019,2021-10-16 03:26:54,WafflesAndTitz,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449214834957070341,2021-10-16 03:25:16,LeulGebreanenya,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/r7Zr2iE2rj
1449214272144396290,2021-10-16 03:23:02,mille25072049,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449214062349463557,2021-10-16 03:22:12,NaMabena_KW,@Given_Maps @_BlackZA Yhoo😬😭😂
1449213912696696836,2021-10-16 03:21:36,zandymagalela,@aplain13 Yhoo what a difficult
1449213650699423745,2021-10-16 03:20:34,P_ConnerJr,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449213409732358147,2021-10-16 03:19:36,iamdarinekrizia,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449213364492701697,2021-10-16 03:19:25,sciBot6,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449213196607254528,2021-10-16 03:18:45,69hajung,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449213181214212098,2021-10-16 03:18:42,ProudAgame,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/5TrccfVFad
1449213160133644289,2021-10-16 03:18:37,opensource_orgs,RT @StrongNodeEdge: Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped…
1449213137756983301,2021-10-16 03:18:31,StrongNodeEdge,"Infrastructure-as-a-Service company https://t.co/IFkr3ZuxJc optimizes #opensource 🌐 and #MapReduce ⚙️to unite untapped compute resources for on-demand supercomputing on the #EDGE 🖥️  

Read on: https://t.co/0nmhstljXe 

#StrongNode #IaaS $SNE https://t.co/b4vGOmm3tj"
1449213000355811333,2021-10-16 03:17:59,wedigerisha,RT @samrawit_hadish: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediate…
1449212941530804225,2021-10-16 03:17:44,Has64Sari,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/SPGJAyQPFL
1449212929564418050,2021-10-16 03:17:42,wedigerisha,RT @HaftaiH: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to en…
1449211915876675588,2021-10-16 03:13:40,peacefromchrist,RT @BekaTigray: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449211391269908483,2021-10-16 03:11:35,rigohernandezs,"RT @YahooSportsNBA: Michael Jordan endorses the NBA's handling of vaccine: 'I'm a firm believer in science'

➡️ https://t.co/OGZ3MnV7nO htt…"
1449211259128205313,2021-10-16 03:11:03,QueenSh59176700,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449211166132260865,2021-10-16 03:10:41,wedigerisha,RT @HumanityTegaru: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediatel…
1449210933650280449,2021-10-16 03:09:46,emcomTweets,Next-generation Cryptocurrency Bitcoin Latinum (LTNM) Continues Expansion Strategy with Fourth Listing on BitMart Exchange - Yahoo Finance https://t.co/6SqikoWKmf
1449210696479256577,2021-10-16 03:08:49,BekaTigray,RT @BekaTigray: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449210662631137285,2021-10-16 03:08:41,BekaTigray,RT @HumanityTegaru: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediatel…
1449210526832156676,2021-10-16 03:08:09,Aaropm,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449209708275908614,2021-10-16 03:04:54,AurioneStandish,RT @YahooSports: Missouri senator Claire McCaskill got a huge stuffed tiger for the #SEC Championship Game. http://t.co/fkzRxkAKRa http://t…
1449209683777044482,2021-10-16 03:04:48,lemlemGalTigray,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449209439219851265,2021-10-16 03:03:49,Saipaannana,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449209113771085828,2021-10-16 03:02:32,yapimapi7,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia’s man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow@luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/2EotEpppbt
1449209037963214856,2021-10-16 03:02:14,jtothep99,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449208897177366531,2021-10-16 03:01:40,Yahoo,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449208861970374656,2021-10-16 03:01:32,wedigerisha,RT @BekaTigray: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449208770257637376,2021-10-16 03:01:10,luwam345,RT @tigrayyouthntwk: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia’s man-made famine. EU must act immediate…
1449208477616906240,2021-10-16 03:00:00,digg,"Are we just not going to talk about how he calls William Shatner ""The Shat"" ??
https://t.co/IxjdvqX0g5"
1449208379474206722,2021-10-16 02:59:37,OKya20396041,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449208309005889537,2021-10-16 02:59:20,GualTesfay,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/5gqrJYrild
1449207559391490059,2021-10-16 02:56:21,TigrayMundo,"150 people starved to death in August at Ethiopia’s embattled Tigray region amid a near-complete blockade of food aid by federal and allied authorities, the Tigray forces say, while close to half a million people face famine conditions. #StopTigrayFamine https://t.co/rdKeUzkgay"
1449207269325946882,2021-10-16 02:55:12,AshtenSmith12,RT @soulphoodie: Atlanta Rapper Gunna And CEO Jasmine Crowe Open School Convenience Store To Support Local Students And Families In Need ht…
1449207140133085188,2021-10-16 02:54:41,WeiniRama,RT @g_tekleweyni: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately…
1449207057123397636,2021-10-16 02:54:22,Analisa_Swan,RT @GeorgiaDemocrat: Millions of Georgia families with receive the fourth child tax credit today thanks to President Joe Biden and Democrat…
1449206715279347713,2021-10-16 02:53:00,TsegaWol,RT @BekaTigray: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to…
1449206710074216448,2021-10-16 02:52:59,ChangeGottaCome,RT @9DashLine: Cop26: Xi Jinping 'set to miss climate summit' https://t.co/UIONdCQJO3
1449206333866225665,2021-10-16 02:51:29,HumanityTegaru,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/dFgpdP2f8W
1449206263783563265,2021-10-16 02:51:12,BekaTigray,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/7NYQu6jKi5
1449206149656588290,2021-10-16 02:50:45,Patrici48022002,RT @soulphoodie: Atlanta Rapper Gunna And CEO Jasmine Crowe Open School Convenience Store To Support Local Students And Families In Need ht…
1449206028571136008,2021-10-16 02:50:16,t_abnet,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/A39qYy0h3q
1449205429410615298,2021-10-16 02:47:53,_inside_my_yead,RT @YahooEnt: Mark Hoppus undergoes surgery to remove chemo port after announcing he's in remission for cancer  https://t.co/Qfb4u2pJwt htt…
1449204704966230016,2021-10-16 02:45:01,FikileBiyela_,@abundance43 Thank goodness I don’t have a group yhoo😭😭
1449204424862171137,2021-10-16 02:43:54,erichartono,Thanks @YahooFinance for recommending 5 crypto coins to watch. But where's BTC and ETH? 🤨 https://t.co/3D5e4FsLAJ
1449204101028343811,2021-10-16 02:42:37,Karen_Russell,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449203471660556289,2021-10-16 02:40:07,InSpiteOfTrump,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449203114142171137,2021-10-16 02:38:41,s3630,"RT @yahoolife: Do you still need to wear a mask after COVID-19 vaccine? Yes, experts say. Here's why. https://t.co/S8KPayErlW https://t.co/…"
1449203028964302849,2021-10-16 02:38:21,JuliaR___,RT @YahooEnt: 'Shameless' star Emma Kenney on Emmy Rossum's exit: 'The set became a little bit more of a positive place' https://t.co/xA1Mn…
1449202486758215682,2021-10-16 02:36:12,greg_mora,"RT @ACF_Tech: The Virtual Queuing market is expanding rapidly.. According to The Insight Partners, the market is ""projected to reach $436 m…"
1449202297511284736,2021-10-16 02:35:27,RockofGibrltar,"RT @HenryBushnell: I’m not sure this email has been emphasized enough.

From the “Redacted - ESPN Personality”, to Bruce Allen, two days af…"
1449200743441907713,2021-10-16 02:29:16,WGebregziabher,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/Jo3lsfH7ZC
1449200574642065409,2021-10-16 02:28:36,msgrumpybunny,RT @GeorgiaDemocrat: Millions of Georgia families with receive the fourth child tax credit today thanks to President Joe Biden and Democrat…
1449200480253530116,2021-10-16 02:28:13,Big_Queezy,"RT @YahooSports: Raiders HC Jon Gruden reportedly cut Marquette King because of his personality, not his punting. https://t.co/PEoScVmW05 h…"
1449200339173924865,2021-10-16 02:27:40,DemagogueWatch,RT @GeorgiaDemocrat: Millions of Georgia families with receive the fourth child tax credit today thanks to President Joe Biden and Democrat…
1449200241861922817,2021-10-16 02:27:17,thewondertears,RT @YahooEnt: Mark Hoppus undergoes surgery to remove chemo port after announcing he's in remission for cancer  https://t.co/Qfb4u2pJwt htt…
1449200198098440193,2021-10-16 02:27:06,manishmagar789,RT @YahooEnt: Adele returns and reduces the world to tears with ‘Easy on Me’ https://t.co/wrL7Rn92cf https://t.co/Bc4AY3YLrC
1449199705322409986,2021-10-16 02:25:09,Cheryl4Ward2,"RT @MAKERSwomen: Engineer Marian Croak and ophthalmologist Dr. Patricia Bath, whose inventions advanced the audio and surgical industries,…"
1449198374650060806,2021-10-16 02:19:51,TJ1ofOne,"RT @YahooSportsNBA: Kevin Durant on Kyrie Irving: ""What is being mad going to do? We are not going to change his mind, know what I’m saying…"
1449197587781722112,2021-10-16 02:16:44,negash_z,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/AEp7Ty8MP4
1449197478079774722,2021-10-16 02:16:18,OpeningDayNFL,"How to watch, wager, live stream, listen to Cowboys-Patriots in Week 6 https://t.co/xmcVSxQUEi"
1449197459851202566,2021-10-16 02:16:13,KiyaTegaru,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/kfvz52M0y3
1449197148239712256,2021-10-16 02:14:59,MussieG_cherkos,Millions of Tigrayans are in dire conditions and many are dying from Ethiopia's man-made famine. EU must act immediately to end the blockade and recognize the #TigrayGenocide. #EUActNow @luigidimaio @JosepBorrellF @Mariearenaps @EUSR_Weber @FMCastaldo https://t.co/AXSbguVSmt
1449196924356202498,2021-10-16 02:14:06,Tigray1214,RT @tigrayyouthntwk: Millions of Tigrayans are in dire conditions and many are dying from Ethiopia’s man-made famine. EU must act immediate…
